text,label
Galactic Approach beautiful female lead clever protagonist cold love interests determined protagonist early romance enemies become lovers female protagonist handsome male lead hard working protagonist love interest falls in love first pilots popular love interests strong love interests underestimated protagonist,3
My School Prince Boyfriend Has A Big Problem bickering couple bullying carefree protagonist clingy lover cold protagonist cross dressing death delinquents depression handsome male lead introverted protagonist murders personality changes popular love interests possessive characters schizophrenia straight seme straight uke transmigration unreliable narrator,3
My Idol Secretly Loves Me acting beautiful female lead celebrities charming protagonist childhood friends doting older siblings doting parents female protagonist handsome male lead modern day past plays a big role showbiz wealthy characters,3
They re Celebrating Qingming Festival Next to My Grave adapted to drama dead protagonist death of loved ones family ghosts human nonhuman relationship loneliness loner protagonist long separations seeing things other humans cant slow romance younger love interests,3
Reincarnated Lord s Misunderstood Founding Chronicles I Ended Up Creating a War Criminal Harem But What Do I Do Now comedic undertone first time interc rse loyal subordinates lucky protagonist male protagonist misunderstandings obsessive love reincarnation reverse r pe villainess noble girls,3
The Case of Liking the Most Beautiful Girl in the School Even After Being Told Not to Like Her beautiful female lead clumsy love interests cohabitation complex family relationships death of loved ones family glasses wearing love interests kind love interests male protagonist modern day multiple pov past trauma popular love interests slow romance,3
Relentlessly Approaching the Poison Tongued and Indifferent Beauty to Tickle the Cutesy Reactions out of her WN adapted to manga beautiful female lead calm protagonist caring protagonist clever protagonist clumsy love interests cold love interests cute story devoted love interests early romance heartwarming honest protagonist kuudere love interest falls in love first male protagonist popular love interests,3
Reborn with an Old Enemy on the Day of our Marriage brotherhood calm protagonist charismatic protagonist clever protagonist cute story devoted love interests doting love interests enemies become lovers familial love family fated lovers friendship handsome male lead heartwarming manly gay couple misunderstandings modern day multiple protagonists multiple reincarnated individuals power couple rivalry second chance shameless protagonist siblings strong love interests time travel,3
Bark adapted to drama cd black belly cute story love interest falls in love first modern day non humanoid protagonist pets short story transmigration,3
I Have Come Back As The Demon Lord abandoned children aristocracy beast companions betrayal contracts demon lord demons depictions of cruelty domestic affairs elemental magic european ambience family conflict fantasy world female protagonist humanoid protagonist loyal subordinates magic magic beasts management nobles past trauma race change special abilities,3
After He Swapped Bodies With His Pregnant Wife beautiful female lead body swap female to male handsome male lead male protagonist male to female pregnancy wealthy characters,3
After Rebirth I Became a Powerful Minister s Beloved adapted to manhua female protagonist nobles possessive characters reincarnation second chance shameless protagonist siblings not related by blood slow romance tsundere,3
The Age of Humanity May Be Over But We re Still Hungry androids chefs cohabitation cooking female protagonist genetic modifications loli post apocalyptic restaurant,3
Permanent Martial Arts apocalypse bloodlines cultivation fantasy world game elements genetic modifications male protagonist post apocalyptic skill assimilation special abilities unique cultivation technique,3
Watashi Dokidoki Renai Kakumei de Onii chan Yattemasu average looking protagonist body swap brother complex carefree protagonist caring protagonist cute protagonist delinquents dense protagonist determined protagonist devoted love interests doting love interests doting older siblings female to male handsome male lead hard working protagonist love interest falls in love first love triangles misunderstandings mob protagonist modern day multiple transported individuals naive protagonist otaku otome game overprotective siblings persistent love interests popular love interests proactive protagonist r 15 righteous protagonist sister complex transported into a game world,3
Mea san Look Over Here arranged marriage beautiful female lead forced living arrangements male protagonist ninjas secrets shy characters,3
The Jealous CEO Treats Me Hypocritically beautiful female lead bickering couple female protagonist hard working protagonist misunderstandings modern day money grubber mystery solving pretend lovers shameless protagonist slow romance transmigration tsundere,3
When a Bossy CEO Meets Gary Stu charming protagonist contracts different social status handsome male lead heartwarming jack of all trades lack of common sense love interest falls in love first modern day narcissistic protagonist overpowered protagonist parody popular love interests proactive protagonist quirky characters royalty seme protagonist strong love interests transmigration transported to another world wealthy characters,3
My Best Friend Became A Transsexual Girl And Says He Wants to Marry Me But I ll Flat Out Refuse modern day showbiz,3
Film Emperor s Secret Marriage acting clingy lover cunning protagonist devoted love interests doting love interests doting older siblings doting parents futuristic setting handsome male lead hiding true identity love interest falls in love first male protagonist marriage of convenience mpreg multiple pov omegaverse showbiz shy characters writers,3
Ore ga Ojou sama Gakkou ni Shomin Sample Toshite Rachirareta Ken adapted to anime adapted to manga all girls school childhood friends kuudere loli maids male protagonist misunderstandings modern day poor protagonist tsundere voice actors wealthy characters,3
Since I ve Entered the World of Romantic Comedy Manga I ll Do My Best to Make the Heroine Who Doesn t Stick With the Hero Happy LN adapted to manga beautiful female lead brother complex early romance male protagonist modern day multiple pov possession protagonist falls in love first reincarnated in another world reincarnation younger sisters,3
I m Really Not a Skilled Flirt acting arrogant characters award winning work carefree protagonist celebrities cold love interests doting love interests doting parents enemies become allies family family business friendship handsome male lead hard working protagonist modern day previous life talent showbiz slow romance stoic characters strong love interests transmigration wealthy characters,3
I Had an Offline Meeting for an Online Game and an Elementary School Girl Came Will I Endup in Court living alone loli male protagonist mmorpg obsessive love,3
Sisters in Both Hands Which One Would You Choose beautiful female lead complex family relationships male protagonist modern day sister complex younger sisters,3
A Boy Who Wants to Create a Yandere Harem and The Yandere Girls Who Want to Monopolize Him absent parents beautiful female lead brother complex calm protagonist caring protagonist charismatic protagonist charming protagonist childhood friends childhood promise clever protagonist cohabitation early romance ghosts handsome male lead harem seeking protagonist jealousy kind love interests love interest falls in love first male protagonist modern day obsessive love overpowered protagonist playful protagonist polygamy proactive protagonist siblings not related by blood strong love interests student council yandere,3
The Popular Beautiful Idol Who Suddenly Announced Her Secret Love Relationship and Retired Is My Girlfriend beautiful female lead clingy lover cohabitation devoted love interests kind love interests livestreaming male protagonist modern day,3
The Rescue Of The Tragic Villain Is In Progress ancient times disabilities disfigurement enemies become lovers love interest falls in love first male yandere manly gay couple modern day multiple protagonists multiple reincarnated individuals multiple transported individuals obsessive love past plays a big role past trauma possessive characters pretend lovers second chance seme protagonist showbiz system administrator time travel transmigration unconditional love writers,3
The Little Ginseng is Super Sticky carefree protagonist celebrities cold love interests fated lovers first love handsome male lead human nonhuman relationship humanoid protagonist livestreaming modern day naive protagonist past trauma protagonist falls in love first sickly characters,3
I Became Hugely Popular After Becoming a Cannon Fodder Star acting calm protagonist celebrities charismatic protagonist clingy lover cold love interests doting love interests famous protagonist friendship handsome male lead heartwarming love at first sight love interest falls in love first male protagonist manly gay couple modern day movies pets popular love interests possessive characters power couple previous life talent showbiz slow romance smart couple transmigration wealthy characters,3
Lazy Sigh of the Villainess adapted to manga evil protagonist female protagonist misunderstandings modern knowledge otome game reincarnated in a game world villainess noble girls,3
Hana ni wa Toge ga Arimasu aristocracy arranged marriage female protagonist misunderstandings nobles oneshot unreliable narrator,3
The Scum Shou s Survival Guide abusive characters acting aliens ancient china betrayal black belly blackmail carefree protagonist confinement cunning protagonist death episodic handsome male lead kidnappings lazy protagonist limited lifespan love interest falls in love first male yandere manipulative characters misunderstandings modern day multiple pov past plays a big role past trauma personality changes possessive characters post apocalyptic resurrection r pe s x s aves s xual abuse shameless protagonist sickly characters strong love interests system administrator torture tragic past transmigration twisted personality world hopping zombies,3
I Was the Only One Among the Quadruplets Who Wasn t Related by Blood male protagonist modern day siblings not related by blood,3
Let s Take a Bath Together Duke adapted to manhwa aristocracy european ambience female protagonist handsome male lead nobles transmigration,3
Baby s Breath academy adapted to drama cd calm protagonist character growth childhood friends childhood love childhood promise college university cosplay cross dressing cute story dense protagonist devoted love interests family first love friendship hard working protagonist love interest falls in love first lovers reunited misunderstandings music sickly characters slow romance stubborn protagonist sudden wealth time skip weak to strong,3
Sweetest in the Universe based on a video game clever protagonist co workers e sports female protagonist game elements gamers handsome male lead heroes modern day slow romance tomboyish female lead,3
Sasami san Ganbaranai adapted to anime adapted to manga androids appearance different from actual age brother complex goddesses godly powers gods hikikomori incest priestesses siblings sister complex,3
I m About To Be Devoured By The Villain I Raised abandoned children age regression complex family relationships european ambience female protagonist transmigration younger love interests,3
It s Not Too Late to Meet Again After Rebirth chefs cooking debts different social status doting love interests dreams familial love family conflict handsome male lead modern day poor to rich previous life talent reincarnation restaurant second chance,3
I m Not Even an Otome Game Mob Character adapted to manga aristocracy caring protagonist character growth child protagonist cute children cute story dense protagonist different social status doting parents family honest protagonist magic male protagonist mature protagonist mob protagonist multiple reincarnated individuals otome game reincarnated in a game world royalty slow romance tsundere,3
Delicate Best Friend of the Female Lead abandoned children artists beautiful female lead brainwashing business management businessmen celebrities character growth charming protagonist cheats chefs childcare cooking couple growth cute story divorce familial love family family business female protagonist handsome male lead marriage of convenience modern day multiple reincarnated individuals multiple transported individuals naive protagonist poor to rich rivalry second chance sudden wealth transmigration transported to another world wealthy characters,3
Why Not Make Both Twins Girlfriends adapted to manga beautiful female lead clever protagonist clingy lover early romance male protagonist misunderstandings modern day past trauma personality changes polygamy popular love interests smart couple twins,3
Life Saving Days by the Husky s Side abusive characters acting black belly calm protagonist carefree protagonist caring protagonist child abuse clever protagonist cunning protagonist devoted love interests doting love interests doting older siblings doting parents first love first time interc rse friendship gamers gangs human experimentation kidnappings love interest falls in love first loyal subordinates male yandere modern day multiple transported individuals near death experience pets playful protagonist poor protagonist popular love interests possessive characters shameless protagonist slow romance smart couple strategist transmigration wealthy characters,3
A Race to Be The Top arrogant characters assassins clever protagonist cute protagonist futuristic setting game elements gamers handsome male lead hiding true identity level system mmorpg monster tamer persistent love interests pets popular love interests shameless protagonist slow romance strong love interests stubborn protagonist tsundere virtual reality wealthy characters,3
Mr Qi You Are Blocked arrogant characters beautiful female lead cold love interests cunning protagonist cute protagonist family conflict modern day,3
Adored Koi in the 70s age progression beautiful female lead child abuse child protagonist childcare cute children cute protagonist divorce doting love interests familial love family female protagonist handsome male lead lucky protagonist multiple reincarnated individuals naive protagonist poor to rich reincarnation twins,3
Boss s Blind Date Notes bickering couple blind dates dense protagonist female protagonist handsome male lead modern day office romance slow romance,3
Omae o Otaku ni Shiteyaru kara Ore o Riajuu ni Shitekure adapted to drama cd adapted to manga beautiful female lead blackmail love triangles male protagonist otaku popular love interests secret crush tsundere,3
Portable Space Little Miracle Doctor ancient times cross dressing doting older siblings familial love family conflict female protagonist magical space medical knowledge older love interests royalty transmigration,3
Worldly Affairs and Sand Sculpture appearance changes blind dates calm protagonist carefree protagonist charming protagonist chefs childcare doting older siblings doting parents easy going life family business flashbacks handsome male lead hiding true abilities love rivals misunderstandings modern day mysterious past older love interests overpowered protagonist pacifist protagonist personality changes returning from another world ruthless protagonist secrets siblings slow romance system administrator transmigration transported to another world,3
Control Freak calm protagonist confident protagonist different social status doting love interests honest protagonist manly gay couple mature protagonist modern day older love interests possessive characters proactive protagonist protagonist falls in love first,3
Don t Run It s Not Marked Yet acting calm protagonist caring protagonist devoted love interests doting love interests love interest falls in love first mismatched couple misunderstandings modern day omegaverse past plays a big role past trauma persistent love interests s xual abuse tsundere,3
Even If She s the Demon King s Daughter She ll Betray Him Because the Hero s Party is Yuri Heaven battle academy demon lord demons enemies become lovers heroes love at first sight,3
Pampering Big Cat Wife ancient china beautiful female lead black belly divorce female protagonist generals handsome male lead marriage misunderstandings politics transmigration wealthy characters,3
I Will Become the Ex Wife of the Beast aristocracy beautiful female lead curses european ambience female protagonist love interest falls in love first misunderstandings nobles obsessive love reincarnated in another world strong love interests transmigration,3
I Am Looking for a Man Who Will Raise Me european ambience female protagonist non humanoid protagonist pets transmigration,3
The Villainess Wants to Be Called Big Sister child protagonist,3
My Younger Brother Forces My Flower Path adapted to manhwa aristocracy doting older siblings european ambience female protagonist male yandere nobles royalty second chance siblings care sister complex younger brothers,3
Grab the Regressor by the Collar and Debut age regression brotherhood bullying caring protagonist clever protagonist comedic undertone friendship game elements handsome male lead male protagonist modern day multiple reincarnated individuals music past plays a big role past trauma second chance showbiz singers suicides system administrator time travel younger brothers,3
Don t Mind My Business childhood friends couple growth early romance easy going life heartwarming,3
I Share Secrets With the Crown Prince adopted protagonist aristocracy bickering couple clever protagonist empires european ambience fantasy world female protagonist handsome male lead love interest falls in love first magic misunderstandings multiple transported individuals nobles obsessive love past plays a big role persistent love interests politics royalty schemes and conspiracies strategist strong love interests transported to another world,3
Can I Touch Your Aura of Fortune beautiful female lead cute protagonist doting love interests female protagonist godly powers gods handsome male lead love interest falls in love first misunderstandings modern day mysterious past naive protagonist unlucky protagonist,3
The Life of Maria Lewellin adapted to manhwa beasts beautiful female lead cautious protagonist different social status female protagonist handsome male lead hidden abilities love interest falls in love first pets royalty special abilities transmigration,3
The Silly Wizard s Courtship Method boss subordinate relationship businessmen curses cute story determined protagonist dreams family business handsome male lead honest protagonist magic modern day parody short story straight seme wizards,3
Onegai Twins adapted to anime adapted to manga incest male protagonist,3
My Girlfriend Who Is Older Than Me Teases Me When I m Working At A Bar But Maybe Because Of Alcohol Her Face Turns Bright Red Very Quickly college university dense protagonist male protagonist modern day nurses,3
I Didn t Lull You To Sleep Only For You To Be Obsessed With Me childcare cooking european ambience female protagonist love interest falls in love first nobles obsessive love royalty transmigration,3
When I Saved a Cute High School Girl Working Part Time at a Convenience Store She Started Sending Gifts to My House for Some Reason beautiful female lead male protagonist modern day,3
All Worlds Are Kneeling and Begging the Villainess to Become a Better Person ancient times childcare cold love interests cold protagonist devoted love interests female protagonist handsome male lead power couple protagonist strong from the start slow romance smart couple system administrator transmigration world hopping,3
Plan of Marriage beautiful female lead cross dressing demons european ambience female protagonist handsome male lead knights love interest falls in love first monsters pirates strong love interests time loop transmigration,3
Transmigrating into a Demon Spirit to Blow up the Entire World cute protagonist demonic cultivation technique demons dense protagonist fast cultivation handsome male lead human nonhuman relationship interdimensional travel love interest falls in love first male yandere mpreg naive protagonist non humanoid protagonist obsessive love older love interests persistent love interests possessive characters r pe victim becomes lover r pe s xual abuse system administrator tsundere twisted personality weak protagonist world hopping,3
I Became a VTuber s Manager game ranking system level system livestreaming male protagonist mmorpg modern day,3
The General s Cat Always Wants To Climb Into My Bed amnesia animal characteristics animal rearing appearance different from actual age assassins bloodlines devoted love interests fated lovers first love handsome male lead human experimentation human weapon hypnotism love at first sight manipulative characters manly gay couple m sturbation military obsessive love older love interests orphans outer space pets politics popular love interests protagonist falls in love first rebellion royalty shapeshifters strong love interests stubborn protagonist time skip tragic past transformation ability younger sisters,3
I Can t Be Friends With a Beautiful Girl Who I Happened to Walk by and Called Me Her Boyfriend as an Excuse to Refuse a Confession From a Troublesome Guy arrogant characters beautiful female lead male protagonist misunderstandings popular love interests sharp tongued characters,3
I Ended Up Living Up Next Door With My Ex Husband arranged marriage beautiful female lead childcare complex family relationships contracts cute children demons empires enemies become lovers european ambience female protagonist first time interc rse handsome male lead hated protagonist magic male yandere misunderstandings obsessive love smart couple transmigration villainess noble girls,3
How to Keep a Distance from a Beautiful Girl beautiful female lead lazy protagonist living alone loner protagonist male protagonist modern day popular love interests,3
The Buddhist Girl Transmigrated Into a Book acting beautiful female lead calm protagonist celebrities cute protagonist devoted love interests female protagonist handsome male lead love interest falls in love first lucky protagonist modern day showbiz transmigration wealthy characters,3
The Vicious Supporting Role Only Wants to Debut as Center celebrities clever protagonist dense protagonist different social status doting love interests doting older siblings dreams enemies become lovers famous protagonist handsome male lead love interest falls in love first misunderstandings modern day previous life talent showbiz siblings singers slow romance transmigration underestimated protagonist wealthy characters,3
Became a Board Game Producer in Another World european ambience game elements game ranking system male protagonist obsessive love reincarnation transmigration,3
Oppai Momitai tte Sakendara Imouto no Tomodachi to Tsukiau Koto ni Narimashita adapted to manga awkward protagonist beautiful female lead childhood friends cute story devoted love interests early romance heartwarming honest protagonist love interest falls in love first low key protagonist male protagonist mob protagonist modern day senpai kouhai relationship younger love interests younger sisters,3
Meeting the Wolf academy adapted to drama cd animal characteristics cute protagonist demons humanoid protagonist love interest falls in love first non humanoid protagonist persistent love interests straight uke student teacher relationship,3
Hot Summer cold love interests college university complex family relationships cute protagonist cute story mature protagonist modern day music online romance protagonist falls in love first shameless protagonist,3
Inu to Hasami wa Tsukaiyou adapted to anime adapted to manga bookworm brother complex love triangles male protagonist non humanoid protagonist reincarnation strong love interests tsundere,3
The Unattainable Flower Called the Ice Queen of the School Reika Himuro Is My Pet beautiful female lead early romance love interest falls in love first male protagonist masochistic characters modern day pets,3
Being a Wandering Singer in the Cultivation World abandoned children abusive characters betrayal discrimination dishonest protagonist distrustful protagonist male protagonist music prison schemes and conspiracies schizophrenia singers tragic past transmigration,3
I ll Just Be Friends With My Ex Husband aristocracy arranged marriage beautiful female lead character growth charming protagonist cold love interests dense protagonist devoted love interests doting love interests european ambience female protagonist first love handsome male lead jealousy love interest falls in love first marriage nobles royalty second chance time travel,3
The Lady s Facade was Ruined arranged marriage beautiful female lead calm protagonist character growth couple growth female protagonist handsome male lead male protagonist modern day mystery solving protagonist falls in love first reincarnation second chance smart couple time travel,3
The Villainous Lady Aims to Overthrow the Heroine Fight arranged marriage beautiful female lead engagement female protagonist handsome male lead honest protagonist lack of common sense otome game reincarnated in a game world rivalry short story stubborn protagonist villainess noble girls wealthy characters,3
I Saved the Disabled Villain by Pretending to be Pitiful black belly caring protagonist complex family relationships confident protagonist devoted love interests disabilities love interest falls in love first male yandere manipulative characters modern day possessive characters transmigration,3
The Counterfeit Madam Hou adapted to drama cd ancient china beautiful female lead childhood love cunning protagonist devoted love interests doting love interests female protagonist handsome male lead playful protagonist secret identity,3
Let s Have S x My Proposal to My Classmate Just Before She Jumps Off WN average looking protagonist beautiful female lead bullying clingy lover confident protagonist determined protagonist family conflict first love first time interc rse male protagonist m sturbation models modern day past plays a big role personality changes pe verted protagonist proactive protagonist protagonist falls in love first reverse r pe shameless protagonist stalkers suicides tragic past tsundere younger sisters,3
How to Survive as a Drunkard NPC beautiful female lead european ambience fantasy world female protagonist game elements handsome male lead heroes mob protagonist system administrator transmigration transported into a game world,3
Tian Xing Wan adapted to manhua beautiful female lead bickering couple carefree protagonist character growth clever protagonist couple growth cultivation cunning protagonist enemies become lovers female protagonist handsome male lead immortals strong love interests sword wielder system administrator transmigration weak to strong,3
Surrounded By My Yandere Ex Girlfriend On The Romance Reality Show beautiful female lead caring protagonist charismatic protagonist clingy lover helpful protagonist kidnappings livestreaming obsessive love past plays a big role yandere,3
Kimi wa Hontouni Boku no Tenshi nano ka beautiful female lead caring protagonist cautious protagonist celebrities childhood friends clingy lover dancers different social status famous protagonist female protagonist flashbacks forced into a relationship inferiority complex male protagonist modern day multiple pov multiple protagonists popular love interests pretend lovers showbiz singers timid protagonist tragic past,3
If I Were Reincarnated I Would Like to Meet You reincarnation short story,3
Cinderella Did Not Leave Her Shoe adapted to manga aristocracy broken engagement doting parents engagement female protagonist generals handsome male lead marriage nobles older love interests pregnancy r 18,3
Idols Rewind male protagonist showbiz,3
I ll Interfere With the Academy s Protagonist academy angels black belly cheats clingy lover evil protagonist goddesses gods multiple protagonists parallel worlds writers,3
Finding Glowing Beauty in Books beautiful female lead bickering couple books dense protagonist female protagonist handsome male lead love interest falls in love first modern day writers,3
The Paranoid Villains Have a Crush on Me black belly cold love interests cute protagonist dense protagonist heartwarming love interest falls in love first system administrator tragic past transmigration world hopping,3
There Was No Escaping My Genius Perfect Childhood Friend Anymore beautiful female lead childhood friends childhood love confident protagonist cute story doting love interests first love genius protagonist hard working protagonist male protagonist obsessive love reincarnation yandere,3
Yatarato Sasshi no Ii Ore wa Dokuzetsu Kuudere Bishoujo no Chiisana Dere mo Minogasazu ni Guigui Iku LN adapted to manga beautiful female lead calm protagonist clever protagonist cute story early romance first love heartwarming honest protagonist love at first sight love interest falls in love first male protagonist tsundere younger sisters,3
Tensei Shitara Yadoya no Musuko deshita Inakagai de Nonbiri Slow life o Okurou adapted to manga beautiful female lead cooking familial love famous parents lazy protagonist male protagonist reincarnated in another world younger sisters,3
Spirit Hotel bisexual protagonist carefree protagonist charismatic protagonist charming protagonist clever protagonist cold love interests devoted love interests dwarfs elves fairies fallen angels first time interc rse friendship handsome male lead human nonhuman relationship interdimensional travel magic management multiple pov multiple realms playful protagonist shameless protagonist shota slow romance strong love interests vampires werebeasts,3
If I Happened to Tame my Brother Well age progression beautiful female lead charming protagonist child abuse child protagonist cute children cute protagonist cute story doting love interests doting older siblings female protagonist handsome male lead kingdoms knights male yandere nobles politics reincarnated in another world royalty sharp tongued characters tragic past,3
The Cold Regent Keeps a Fox as a Consort ancient china appearance different from actual age beasts beautiful female lead cohabitation cultivation dense protagonist fantasy world female protagonist fox spirits handsome male lead human nonhuman relationship non humanoid protagonist pets royalty schemes and conspiracies transformation ability transmigration,3
Sansheng Wangchuan Wu Shang age regression ancient china beautiful female lead buddhism calm protagonist cute protagonist death death of loved ones demons devoted love interests fairies fated lovers female protagonist god protagonist goddesses gods handsome male lead heartwarming heaven heavenly tribulation hell honest protagonist immortals lack of common sense late romance mythology power couple priests protagonist falls in love first reincarnation shameless protagonist short story strong love interests stubborn protagonist tsundere unconditional love unrequited love,3
I Heard You Like Me Too acting beautiful female lead bickering couple celebrities doting older siblings enemies become lovers female protagonist first love handsome male lead misunderstandings modern day past plays a big role secret crush showbiz sister complex tsundere,3
Transmigrated into a Wealthy Family Acting as Sickly Stepmother beautiful female lead calm protagonist childcare clever protagonist comedic undertone cute children familial love family family business family conflict female protagonist heartwarming lazy protagonist power couple reincarnation revenge strategist strong love interests system administrator transmigration,3
The Guide to Conquering Earthlings aliens beautiful female lead boss subordinate relationship comedic undertone confident protagonist doting love interests family conflict female protagonist handsome male lead hidden abilities hiding true identity human nonhuman relationship kind love interests lack of common sense misunderstandings modern day money grubber naive protagonist office romance secret identity sudden wealth wealthy characters,3
My Lord is A Stone ancient china female protagonist love interest falls in love first poor protagonist royalty sentient objects slow romance transmigration,3
Seduce the Lord aristocracy beautiful female lead european ambience female protagonist first time interc rse handsome male lead nobles r 18 seduction short story,3
Reborn to When the Old Man Was 17 cold love interests female protagonist modern day reincarnation time travel,3
Yuujin chara no Ore ga Motemakuru Wakenaidarou adapted to manga beautiful female lead calm protagonist caring protagonist childhood friends dense protagonist hard working protagonist love interest falls in love first male protagonist misunderstandings modern day naive protagonist older love interests popular love interests pragmatic protagonist pretend lovers senpai kouhai relationship teachers,3
I Became the Villain in a Romantic Comedy love interest falls in love first male protagonist mob protagonist modern day possession transmigration transported into a game world transported to another world,3
Your Teacher I am Hella Rich adapted to drama cd adapted to manhua cute protagonist cute story gamers hiding true identity misunderstandings mmorpg modern day wealthy characters,3
Akuyaku Reijō ttenani o Sureba Yoi nda kke adapted to manga doting love interests doting older siblings doting parents female protagonist medical knowledge multiple pov multiple reincarnated individuals nobles otome game r 15 reincarnated in a game world sister complex time skip villainess noble girls,3
Consort Overturning the World ancient china beautiful female lead chefs cooking female protagonist handsome male lead love interest falls in love first naive protagonist politics royalty time travel,3
I Who Longs To Be A Dependent Have Decided To Be Owned By A Yandere brother complex confinement lazy protagonist love rivals male protagonist modern day obsessive love siblings not related by blood yandere younger sisters,3
She is the Protagonist acting adapted to drama cd adopted children beautiful female lead broken engagement celebrities clever protagonist devoted love interests doting love interests doting parents family famous protagonist heartwarming modern day multiple reincarnated individuals multiple timelines music power couple protagonist falls in love first reincarnation second chance shameless protagonist strong love interests system administrator time loop tragic past transmigration unconditional love villainess noble girls wealthy characters,3
Mandarin Orange Kotatsu And A Found Cat beastkin beautiful female lead carefree protagonist caring protagonist cohabitation cute story doting love interests glasses wearing love interests kind love interests love interest falls in love first male protagonist mature protagonist pets transformation ability unconditional love,3
Maburaho academy adapted to anime adapted to manga magic magical girls male protagonist samurai,3
Give a Kiss to Paranoid Men beautiful female lead calm protagonist clever protagonist confinement determined protagonist devoted love interests disabilities doting love interests female protagonist handsome male lead hard working protagonist love interest falls in love first male yandere misunderstandings modern day multiple personalities possessive characters schemes and conspiracies strong love interests system administrator transmigration transported to another world wealthy characters world hopping,3
Wu Hou Xun Yi Cha adapted to manhua beautiful female lead blackmail celebrities cold love interests devoted love interests dishonest protagonist doting love interests female protagonist first love first time interc rse handsome male lead love interest falls in love first manipulative characters modern day organized crime popular love interests reporters ruthless protagonist singers unconditional love,3
The Female Lead is a Black Lotus academy beautiful female lead black belly cute protagonist ghosts modern day possessive characters siblings spirits transmigration villainess noble girls,3
I Pretend to Be Good You Pretend to Be Pure college university comedic undertone devoted love interests first time interc rse love at first sight misunderstandings modern day younger love interests,3
A Sequel for the Villainess aristocracy arrogant characters broken engagement female protagonist hidden abilities hiding true identity magic nobles otome game politics royalty villainess noble girls,3
Kurasu no Daikiraina Joshi to Kekkon Suru Koto ni Natta adapted to manga beautiful female lead bickering couple calm protagonist clever protagonist cohabitation forced marriage hard working protagonist heartwarming love triangles male protagonist marriage of convenience modern day multiple pov secrets tsundere,3
Aren t You Too Sweet Salt God Sato San adapted to manga beautiful female lead caring protagonist cute story determined protagonist early romance first love handsome male lead heartwarming love interest falls in love first male protagonist modern day multiple pov playful protagonist shy characters,3
She Was the Real Daughter female protagonist,3
I Am Stupid Who Do I Fear ancient china average looking protagonist female protagonist politics polyandry reverse harem royalty transmigration,3
I am the Newly Born Woman of Around Thirty academy aristocracy average looking protagonist dense protagonist female protagonist handsome male lead kingdoms magic mob protagonist otome game r 18 reincarnated in another world villainess noble girls,3
Transmigrated Into A Tragic Romance Fantasy alchemy alternate world aristocracy beautiful female lead bookworm bullying butlers calm protagonist carefree protagonist confinement cruel characters depictions of cruelty fantasy creatures fantasy world forced living arrangements handsome male lead hated protagonist honest protagonist knights love interest falls in love first loyal subordinates magic magic beasts maids male protagonist manipulative characters mob protagonist multiple pov nobles past plays a big role past trauma personality changes polite protagonist possession revenge sadistic characters schemes and conspiracies sickly characters sword and magic transmigration transported to another world wealthy characters,3
Kaiwa mo Shinai Tsurekko no Imouto ga Naganen Issho ni Baka Yatte kita Netoge no Friend Datta WN beautiful female lead charming protagonist chat rooms cohabitation cute story family first love gamers hikikomori male protagonist modern day siblings not related by blood,3
For Some Reason a Gal in My Class Became Friends With My Step sister beautiful female lead cooking cousins dense protagonist family loner protagonist love interest falls in love first male protagonist modern day overprotective siblings popular love interests siblings younger sisters,3
Reborn as Rom Com Villain Chasing a Happier Youth academy beautiful female lead brother complex charismatic protagonist male protagonist misunderstandings reincarnated in another world romantic subplot unrequited love,3
Queen of the Mad Dog Knights child protagonist comedic undertone fantasy world female protagonist knights loyal subordinates pets reverse harem royalty transformation ability,3
Fake Slackers adapted to drama cd adapted to manhua apathetic protagonist clever protagonist cold protagonist coming of age complex family relationships confident protagonist cute story delinquents devoted love interests doting love interests family family conflict first love first time interc rse friendship genius protagonist handsome male lead heartwarming hiding true abilities introverted protagonist kuudere love interest falls in love first modern day power couple quiet characters quirky characters sharp tongued characters slow romance smart couple strong love interests tsundere,3
I m The Ex Girlfriend of a Soldier adapted to manhwa beautiful female lead black belly calm protagonist clever protagonist demon lord demons determined protagonist devoted love interests doting love interests fantasy creatures fantasy world female protagonist handsome male lead hard working protagonist heroes human nonhuman relationship love interest falls in love first loyal subordinates magic male yandere marriage master servant relationship multiple pov obsessive love parody past plays a big role persistent love interests possessive characters reincarnated in another world reincarnation royalty strong love interests,3
The Transmigration Routine of Always Being Captured by ML ancient china artificial intelligence beast companions dense protagonist devoted love interests episodic handsome male lead h ndjob interdimensional travel love interest falls in love first magic male yandere master disciple relationship mob protagonist multiple realms otaku possessive characters r pe victim becomes lover royalty r pe stockholm syndrome straight uke strong love interests system administrator time travel transmigration world hopping writers,3
I Was Assigned to Be a Manager of a Female Dormitory but the Level of the Girls Living There Was Just Too High There s No Way I Can Fit In Like This LN beautiful female lead childhood promise cohabitation handsome male lead hard working protagonist love interest falls in love first love triangles male protagonist management mature protagonist modern day younger love interests,3
Raiding the Blackened Male lead acting beautiful female lead black belly calm protagonist cunning protagonist devoted love interests female protagonist handsome male lead love interest falls in love first male yandere possessive characters shameless protagonist strong love interests system administrator world hopping,3
Flowers of Plants Cannot be Picked Casually handsome male lead human nonhuman relationship love interest falls in love first modern day oneshot,3
